 6.40000000e+01  7.00171773e-05  6.40000000e+01  4.79593080e-06  6.40000000e+01 -1.48685328e-05  6.40000000e+01 -1.55436704e-06 
 6.50000000e+01  6.98910928e-05  6.50000000e+01  4.80597706e-06  6.50000000e+01 -1.48710832e-05  6.50000000e+01 -1.56581838e-06 
 6.60000000e+01  6.97652932e-05  6.60000000e+01  4.81608475e-06  6.60000000e+01 -1.48737921e-05  6.60000000e+01 -1.57731316e-06 
 6.70000000e+01  6.96397821e-05  6.70000000e+01  4.82625361e-06  6.70000000e+01 -1.48766587e-05  6.70000000e+01 -1.58885130e-06 
 6.80000000e+01  6.95145635e-05  6.80000000e+01  4.83648338e-06  6.80000000e+01 -1.48796817e-05  6.80000000e+01 -1.60043272e-06 
 6.90000000e+01  6.93896410e-05  6.90000000e+01  4.84677380e-06  6.90000000e+01 -1.48828603e-05  6.90000000e+01 -1.61205731e-06 
 7.00000000e+01  6.92650182e-05  7.00000000e+01  4.85712460e-06  7.00000000e+01 -1.48861933e-05  7.00000000e+01 -1.62372501e-06 
 7.10000000e+01  6.91406986e-05  7.10000000e+01  4.86753555e-06  7.10000000e+01 -1.48896800e-05  7.10000000e+01 -1.63543571e-06 
 7.20000000e+01  6.90166856e-05  7.20000000e+01  4.87800638e-06  7.20000000e+01 -1.48933191e-05  7.20000000e+01 -1.64718932e-06 
 7.30000000e+01  6.88929825e-05  7.30000000e+01  4.88853687e-06  7.30000000e+01 -1.48971098e-05  7.30000000e+01 -1.65898577e-06 
 7.40000000e+01  6.87695926e-05  7.40000000e+01  4.89912677e-06  7.40000000e+01 -1.49010512e-05  7.40000000e+01 -1.67082495e-06 
 7.50000000e+01  6.86465189e-05  7.50000000e+01  4.90977584e-06  7.50000000e+01 -1.49051422e-05  7.50000000e+01 -1.68270679e-06 
 7.60000000e+01  6.85237646e-05  7.60000000e+01  4.92048384e-06  7.60000000e+01 -1.49093819e-05  7.60000000e+01 -1.69463117e-06 
 7.70000000e+01  6.84013326e-05  7.70000000e+01  4.93125055e-06  7.70000000e+01 -1.49137695e-05  7.70000000e+01 -1.70659802e-06 
 7.80000000e+01  6.82792257e-05  7.80000000e+01  4.94207574e-06  7.80000000e+01 -1.49183039e-05  7.80000000e+01 -1.71860724e-06 
 7.90000000e+01  6.81574469e-05  7.90000000e+01  4.95295919e-06  7.90000000e+01 -1.49229843e-05  7.90000000e+01 -1.73065874e-06 
 8.00000000e+01  6.80359988e-05  8.00000000e+01  4.96390068e-06  8.00000000e+01 -1.49278098e-05  8.00000000e+01 -1.74275242e-06 
 8.10000000e+01  6.79148840e-05  8.10000000e+01  4.97489998e-06  8.10000000e+01 -1.49327794e-05  8.10000000e+01 -1.75488819e-06 
 8.20000000e+01  6.77941052e-05  8.20000000e+01  4.98595689e-06  8.20000000e+01 -1.49378923e-05  8.20000000e+01 -1.76706595e-06 
 8.30000000e+01  6.76736647e-05  8.30000000e+01  4.99707119e-06  8.30000000e+01 -1.49431477e-05  8.30000000e+01 -1.77928561e-06 
 8.40000000e+01  6.75535650e-05  8.40000000e+01  5.00824268e-06  8.40000000e+01 -1.49485446e-05  8.40000000e+01 -1.79154707e-06 
 8.50000000e+01  6.74338085e-05  8.50000000e+01  5.01947115e-06  8.50000000e+01 -1.49540822e-05  8.50000000e+01 -1.80385024e-06 
 8.60000000e+01  6.73143973e-05  8.60000000e+01  5.03075640e-06  8.60000000e+01 -1.49597597e-05  8.60000000e+01 -1.81619502e-06 
 8.70000000e+01  6.71953338e-05  8.70000000e+01  5.04209823e-06  8.70000000e+01 -1.49655761e-05  8.70000000e+01 -1.82858131e-06 
 8.80000000e+01  6.70766199e-05  8.80000000e+01  5.05349643e-06  8.80000000e+01 -1.49715308e-05  8.80000000e+01 -1.84100902e-06 
 8.90000000e+01  6.69582577e-05  8.90000000e+01  5.06495083e-06  8.90000000e+01 -1.49776228e-05  8.90000000e+01 -1.85347803e-06 
 9.00000000e+01  6.68402492e-05  9.00000000e+01  5.07646123e-06  9.00000000e+01 -1.49838514e-05  9.00000000e+01 -1.86598827e-06 
 9.10000000e+01  6.67225963e-05  9.10000000e+01  5.08802744e-06  9.10000000e+01 -1.49902158e-05  9.10000000e+01 -1.87853962e-06 
 9.20000000e+01  6.66053008e-05  9.20000000e+01  5.09964927e-06  9.20000000e+01 -1.49967151e-05  9.20000000e+01 -1.89113199e-06 
 9.30000000e+01  6.64883645e-05  9.30000000e+01  5.11132655e-06  9.30000000e+01 -1.50033485e-05  9.30000000e+01 -1.90376528e-06 
 9.40000000e+01  6.63717891e-05  9.40000000e+01  5.12305909e-06  9.40000000e+01 -1.50101154e-05  9.40000000e+01 -1.91643938e-06 
 9.50000000e+01  6.62555762e-05  9.50000000e+01  5.13484672e-06  9.50000000e+01 -1.50170148e-05  9.50000000e+01 -1.92915420e-06 
 9.60000000e+01  6.61397275e-05  9.60000000e+01  5.14668926e-06  9.60000000e+01 -1.50240462e-05  9.60000000e+01 -1.94190963e-06 
 9.70000000e+01  6.60242443e-05  9.70000000e+01  5.15858654e-06  9.70000000e+01 -1.50312086e-05  9.70000000e+01 -1.95470558e-06 
 9.80000000e+01  6.59091282e-05  9.80000000e+01  5.17053839e-06  9.80000000e+01 -1.50385013e-05  9.80000000e+01 -1.96754193e-06 
 9.90000000e+01  6.57943806e-05  9.90000000e+01  5.18254464e-06  9.90000000e+01 -1.50459237e-05  9.90000000e+01 -1.98041859e-06 
 1.00000000e+02  6.56800028e-05  1.00000000e+02  5.19460513e-06  1.00000000e+02 -1.50534749e-05  1.00000000e+02 -1.99333546e-06 
 1.01000000e+02  6.55659960e-05  1.01000000e+02  5.20671970e-06  1.01000000e+02 -1.50611543e-05  1.01000000e+02 -2.00629243e-06 
 1.02000000e+02  6.54523615e-05  1.02000000e+02  5.21888818e-06  1.02000000e+02 -1.50689612e-05  1.02000000e+02 -2.01928939e-06 
 1.03000000e+02  6.53391004e-05  1.03000000e+02  5.23111042e-06  1.03000000e+02 -1.50768947e-05  1.03000000e+02 -2.03232625e-06 
 1.04000000e+02  6.52262139e-05  1.04000000e+02  5.24338627e-06  1.04000000e+02 -1.50849543e-05  1.04000000e+02 -2.04540290e-06 
 1.05000000e+02  6.51137030e-05  1.05000000e+02  5.25571556e-06  1.05000000e+02 -1.50931392e-05  1.05000000e+02 -2.05851923e-06 
 1.06000000e+02  6.50015687e-05  1.06000000e+02  5.26809816e-06  1.06000000e+02 -1.51014488e-05  1.06000000e+02 -2.07167514e-06 
 1.07000000e+02  6.48898119e-05  1.07000000e+02  5.28053391e-06  1.07000000e+02 -1.51098823e-05  1.07000000e+02 -2.08487052e-06 
 1.08000000e+02  6.47784335e-05  1.08000000e+02  5.29302267e-06  1.08000000e+02 -1.51184391e-05  1.08000000e+02 -2.09810527e-06 
 1.09000000e+02  6.46674344e-05  1.09000000e+02  5.30556429e-06  1.09000000e+02 -1.51271185e-05  1.09000000e+02 -2.11137928e-06 
 1.10000000e+02  6.45568153e-05  1.10000000e+02  5.31815863e-06  1.10000000e+02 -1.51359199e-05  1.10000000e+02 -2.12469245e-06 
 1.11000000e+02  6.44465771e-05  1.11000000e+02  5.33080555e-06  1.11000000e+02 -1.51448426e-05  1.11000000e+02 -2.13804467e-06 
 1.12000000e+02  6.43367204e-05  1.12000000e+02  5.34350491e-06  1.12000000e+02 -1.51538860e-05  1.12000000e+02 -2.15143583e-06 
 1.13000000e+02  6.42272458e-05  1.13000000e+02  5.35625659e-06  1.13000000e+02 -1.51630494e-05  1.13000000e+02 -2.16486583e-06 
 1.14000000e+02  6.41181540e-05  1.14000000e+02  5.36906044e-06  1.14000000e+02 -1.51723322e-05  1.14000000e+02 -2.17833455e-06 
 1.15000000e+02  6.40094455e-05  1.15000000e+02  5.38191633e-06  1.15000000e+02 -1.51817338e-05  1.15000000e+02 -2.19184190e-06 
 1.16000000e+02  6.39011208e-05  1.16000000e+02  5.39482414e-06  1.16000000e+02 -1.51912535e-05  1.16000000e+02 -2.20538776e-06 
 1.17000000e+02  6.37931804e-05  1.17000000e+02  5.40778374e-06  1.17000000e+02 -1.52008908e-05  1.17000000e+02 -2.21897202e-06 
 1.18000000e+02  6.36856247e-05  1.18000000e+02  5.42079500e-06  1.18000000e+02 -1.52106450e-05  1.18000000e+02 -2.23259458e-06 
 1.19000000e+02  6.35784542e-05  1.19000000e+02  5.43385779e-06  1.19000000e+02 -1.52205156e-05  1.19000000e+02 -2.24625533e-06 
 1.20000000e+02  6.34716691e-05  1.20000000e+02  5.44697201e-06  1.20000000e+02 -1.52305020e-05  1.20000000e+02 -2.25995416e-06 
 1.21000000e+02  6.33652698e-05  1.21000000e+02  5.46013753e-06  1.21000000e+02 -1.52406036e-05  1.21000000e+02 -2.27369096e-06 
 1.22000000e+02  6.32592565e-05  1.22000000e+02  5.47335423e-06  1.22000000e+02 -1.52508197e-05  1.22000000e+02 -2.28746563e-06 
 1.23000000e+02  6.31536294e-05  1.23000000e+02  5.48662199e-06  1.23000000e+02 -1.52611499e-05  1.23000000e+02 -2.30127804e-06 
 1.24000000e+02  6.30483887e-05  1.24000000e+02  5.49994070e-06  1.24000000e+02 -1.52715936e-05  1.24000000e+02 -2.31512811e-06 
 1.25000000e+02  6.29435347e-05  1.25000000e+02  5.51331026e-06  1.25000000e+02 -1.52821502e-05  1.25000000e+02 -2.32901570e-06 
